Year,Song,Artist,query_idx,official,topic,channel_artist_same,keywords,video_title,video_channel,video_url
2023,Keep Swimmin’ Through (Baby Shark’s Big Movie OST),엔하이픈 (ENHYPEN),2,False,False,False,True,enhypen (엔하이픈) 'keep swimmin’ through' (baby shark’s big movie) color coded lyrics (eng) | arslyrics,arslyrics,https://www.youtube.com/watch?v=eN5gYTIbXbU
2023,Shadow,Lee Minhyuk,0,True,False,False,True,이민혁 (huta) - 'shadow' (official audio),btob 비투비 (official youtube channel),https://www.youtube.com/watch?v=5suzcQLDg_E
2023,Red,Lee Minhyuk,0,True,False,False,True,이민혁 (huta) - 'red wine' (official audio),btob 비투비 (official youtube channel),https://www.youtube.com/watch?v=qlnV9obsA74
2023,Freddy,Xdinary Heroes,0,True,False,True,True,xdinary heroes - freddy (official audio),xdinary heroes,https://www.youtube.com/watch?v=JpT9n9zv028
2023,Amnesia,빅스 (VIXX),3,True,False,False,True,vixx (빅스) 'amnesia' official audio,jxs_bp official,https://www.youtube.com/watch?v=LzNxm0xQ2iM
2023,Blind Love,골든차일드,6,True,False,False,True,golden child (골든차일드) 'blind love' official audio,jxs_bp official,https://www.youtube.com/watch?v=P2Wj-7_sriE
2023,Pluto,Xdinary Heroes,2,True,False,True,True,xdinary heroes - pluto (official audio),xdinary heroes,https://www.youtube.com/watch?v=tKTfmcDz49E
2023,I'll Be Your Melody,Seo Eunkwang,1,False,False,False,True,"btob eunkwang singing ""last love"" eng sub ❤ 비투비 은광 i'll be your melody s2 english lyrics kim bum soo",btob perrine melody,https://www.youtube.com/watch?v=6Z_ryWr3MVc
2023,Man in the Box,Xdinary Heroes,0,True,False,True,True,xdinary heroes - man in the box (official audio),xdinary heroes,https://www.youtube.com/watch?v=og7O0Mft5Qw
2023,Paranoid,Xdinary Heroes,0,True,False,True,True,xdinary heroes - paranoid (official audio),xdinary heroes,https://www.youtube.com/watch?v=R6V8KJfaNfQ
2023,Checkmate,Xdinary Heroes,0,True,False,True,True,xdinary heroes - checkmate (official audio),xdinary heroes,https://www.youtube.com/watch?v=lGjge3gln5g
2023,Heaven,BTOB,6,True,False,False,True,btob (비투비) 'heaven' official audio,jxs_bp official,https://www.youtube.com/watch?v=htxsX66w1aE
2023,Karma,엔하이픈 (ENHYPEN),1,False,False,False,True,[correct] enhypen (엔하이픈) - 'karma' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=qeA0U6qjvmk
2023,Wind and Wish,BTOB,6,False,False,False,True,btob wind and wish lyrics (비투비 나의 바람 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=O-6ROMS0ABk
2023,BUBBLE,STAYC,5,True,False,False,True,stayc (스테이씨) 'bubble' official audio,jxs_bp official,https://www.youtube.com/watch?v=3AP_zA-iU0w
2023,Teddy Bear,STAYC,5,True,False,False,True,stayc (스테이씨) 'teddy bear' official audio,jxs_bp official,https://www.youtube.com/watch?v=8BMv0PxOPRo
2023,Propose,Dreamcatcher (드림캐쳐),7,False,False,False,True,dreamcatcher propose lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=TjS-tWXnaQc
2023,NOT LIKE YOU,STAYC,3,True,False,False,True,stayc (스테이씨) 'not like you' official audio,jxs_bp official,https://www.youtube.com/watch?v=IMkdM3KaN0s
2023,Dear,골든차일드,7,True,False,False,True,golden child (골든차일드) 'dear' official audio,jxs_bp official,https://www.youtube.com/watch?v=icCs0iVnQT8
2023,JUICY JUICY,베리베리 (VERIVERY),0,False,False,True,True,juicy juicy (juicy juicy),verivery,https://www.youtube.com/watch?v=CiKkabaviSc
2023,Orange Flower (You Complete Me),엔하이픈 (ENHYPEN),8,True,False,False,True,enhypen (엔하이픈) 'orange flower (you complete me)' official audio,jxs_bp official,https://www.youtube.com/watch?v=wJaZyhoaDtU
2023,Hold On Tight,aespa,1,False,False,False,True,aespa hold on tight lyrics (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=a0lAKqxVKJs
2023,The Door,케플러 (Kep1er),1,False,False,False,True,kep1er 'the door' lyrics (케플러 the door 가사) (color coded lyrics),jendukie,https://www.youtube.com/watch?v=CQUx3siedn8
2023,I Guess I Loved You (사랑했나봐),Lee Changsub,1,False,False,False,True,lee changsub (이창섭) - i guess i loved you (사랑했나봐) [han|rom|eng] color coded lyrics,msrhansn,https://www.youtube.com/watch?v=8VZS2p7Ny5Y
2023,Happy Ending,케플러 (Kep1er),4,False,False,False,True,kep1er (케플러) - happy ending lyrics [color coded han/rom/eng],yoonji ga,https://www.youtube.com/watch?v=s1_A1G5bL5I
2023,Magic Hour,케플러 (Kep1er),2,False,False,True,True,kep1er 케플러 | 5th mini album ‘magic hour' highlight medley,kep1er,https://www.youtube.com/watch?v=xx-RLcU5prI
2023,Day&Night,BTOB,4,True,False,False,True,btob (비투비) 'day&night' official audio,jxs_bp official,https://www.youtube.com/watch?v=PvtvzJt3_BQ
2023,Bratty,ITZY,1,False,False,False,True,itzy bratty lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=9TPQBSbDqMQ
2023,Sheesh,AMPERS&ONE (앰퍼샌드 원),8,True,False,False,True,ampers&one (앰퍼샌드원) 'sheesh' official audio,jxs_bp official,https://www.youtube.com/watch?v=xM0L4fEaZOM
2023,Festival,Sandara Park,4,True,False,False,True,sandara park (산다라박) 'festival' official audio,jxs_bp official,https://www.youtube.com/watch?v=Fyr-tfEOmDA
2023,Blind,엔하이픈 (ENHYPEN),0,False,False,False,True,enhypen (엔하이픈) - 'blind (멀어)' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=Vke11nK8fNk
2023,Spicy,aespa,2,False,False,False,True,aespa spicy lyrics (에스파 spicy 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=1kfmWl3o8TE
2023,T Mapasagot Mo Kaya,Sandara Park,0,False,False,False,True,sandara park - 'mapasagot mo kaya lyrics' [color coded lyrics] 🎵 (fil | eng subs),2ne1 international,https://www.youtube.com/watch?v=jn4IFzP-ZXY
2023,I’m Unhappy,aespa,1,True,False,True,True,aespa 'i'm unhappy' (official audio),aespa,https://www.youtube.com/watch?v=v3L1XdqGnyI
2023,Why,케플러 (Kep1er),1,False,False,False,True,kep1er (케플러) - 'why' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=jAUoBCRwrKo
2023,None of My Business,ITZY,2,False,False,False,True,itzy none of my business lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=bEHD8p-LaEU
2023,Chaconne,엔하이픈 (ENHYPEN),2,False,False,False,True,enhypen (엔하이픈) - 'chaconne' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=DuR_VK9Yef0
2023,Sacrifice (Eat Me Up),엔하이픈 (ENHYPEN),7,False,False,False,True,enhypen (엔하이픈) - 'sacrifice (eat me up)' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=4CWBnQWdTPY
2023,Fate,엔하이픈 (ENHYPEN),2,False,False,False,True,enhypen (엔하이픈) - 'fate' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=mJO_fH4li7M
2023,DARK BLOOD,엔하이픈 (ENHYPEN),6,False,False,False,True,enhypen bite me lyrics (엔하이픈 bite me 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=a1myc1Ap7Q8
2023,Still Monster,엔하이픈 (ENHYPEN),7,False,False,False,True,enhypen (엔하이픈) 'still monster' lyrics [color coded han_rom_eng] | shadowbyyoongi,shadowbyyoongi,https://www.youtube.com/watch?v=II-u6ihxCOQ
2023,Whoopie,LIGHTSUM,1,True,False,True,True,lightsum(라잇썸) - 'whoopie' (official audio),lightsum 라잇썸 (official youtube channel),https://www.youtube.com/watch?v=BjTzFczwfAE
2023,Ang Ganda Ko,Sandara Park,7,False,False,False,True,sandara park - 'ang ganda ko lyrics' [color coded lyrics],2ne1 international,https://www.youtube.com/watch?v=vqlfSlZTx-c
2023,Wicked Love,최예나,5,False,False,False,True,choi yena (최예나) ㅡ wicked love lyrics [kor/rom/eng],wayjjangv,https://www.youtube.com/watch?v=vBYLIA9H_RA
2023,‘Til We Meet Again,aespa,1,True,False,True,True,aespa '‘til we meet again' (official audio),aespa,https://www.youtube.com/watch?v=cWsZCogtH98
2023,We Got So Much,LE SSERAFIM,1,False,False,False,True,le sserafim we got so much lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=Kw2faPNf00s
2023,"Eve, Psyche & the Bluebeard’s Wife (이브, 프시케 그리고 푸른 수염의 아내)",LE SSERAFIM,1,False,False,False,True,"le sserafim (르세라핌) '이브, 프시케 그리고 푸른 수염의 아내' 가사 (color coded lyrics)",jaeguchi,https://www.youtube.com/watch?v=AIDKbriJcq0
2023,No-Return (Into the Unknown),LE SSERAFIM,1,False,False,True,True,no-return (into the unknown),le sserafim,https://www.youtube.com/watch?v=wrRu7R7eEBo
2023,ISTJ,NCT Dream,3,False,False,False,True,nct dream 'istj' lyrics (엔시티 드림 istj 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=es60T3k-tyM
2023,"How To Twerk (MIYEON, YUQI)",(G)I-DLE,3,True,True,True,True,"miyeon (g)i-dle, yuqi (g)i-dle - 'how to twerk (prod. czaer)' official audio",(g)i-dle - topic,https://www.youtube.com/watch?v=FcBi1PqTLHA
2023,Fact Check,NCT 127,4,True,False,False,True,nct 127 (엔시티 127) 'fact check' official audio,jxs_bp official,https://www.youtube.com/watch?v=qw7ViL0x1jc
2023,"Fearnot (Between You, Me and the Lamppost) (피어나)",LE SSERAFIM,1,False,False,False,True,"le sserafim 'fearnot (between you, me and the lamppost)' lyrics (르세라핌 피어나 가사) (color coded lyrics)",이개모지,https://www.youtube.com/watch?v=kLp2Z6IPhjo
2023,Dresscode (Prod. imase),LE SSERAFIM,1,False,False,False,True,le sserafim dresscode (prod. imase) lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=CQYd74WrqcA
2023,Chill Kill,Red Velvet,2,True,False,False,True,red velvet (레드벨벳) - chill kill 「official audio」,해질녘,https://www.youtube.com/watch?v=HXfsYIqwpqY
2023,Good Bones,LE SSERAFIM,2,False,False,False,True,le sserafim good bones lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=VSQ_No0jPfQ
2023,Keep Swimmin' Through (Baby Shark’s Big Movie OST),Enhypen,2,False,False,False,True,enhypen (엔하이픈) 'keep swimmin’ through' (baby shark’s big movie) color coded lyrics (eng) | arslyrics,arslyrics,https://www.youtube.com/watch?v=eN5gYTIbXbU
2023,Burn the Bridge,LE SSERAFIM,1,False,False,True,True,burn the bridge,le sserafim,https://www.youtube.com/watch?v=oRHyRoJQxJ0
2023,Set Me Free,TWICE,3,False,False,False,True,twice set me free lyrics (트와이스 set me free 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=j1U5Zcdu69M
2023,Moonlight Sunrise,TWICE,5,True,False,False,True,twice (트와이스) 'moonlight sunrise' official audio,jxs_bp official,https://www.youtube.com/watch?v=rvxx34XJQPM
2023,Expectations,Minnie,4,False,False,False,True,anne-marie expectations (ft. minnie of (g)i-dle) lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=f1e7QZcR8xs
2023,Perfect Night,LE SSERAFIM,4,False,False,False,True,le sserafim (르세라핌) 'perfect night' (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=bagucl7jjiM
2023,Flash Forward,LE SSERAFIM,3,False,False,False,True,"le sserafim 르세라핌 "" flash forward "" lyrics (colorcoded/eng/han/rom/가사)",puno autopop,https://www.youtube.com/watch?v=2_DdXcYH_SY
2023,Get A Guitar,RIIZE,4,False,False,False,True,riize 'get a guitar' lyrics (라이즈 get a guitar 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=krlP8QK4uLY
2023,PANORAMA,iKON,2,True,False,False,True,ikon (아이콘) 'panorama' official audio,jxs_bp official,https://www.youtube.com/watch?v=b6sCfcVqcP8
2023,HAPPY! HAPPY! HAPPY!,RIIZE,2,False,False,True,True,happy! happy! happy! (씰룩) (happy! happy! happy!(씰룩)),riize,https://www.youtube.com/watch?v=J3Gt8A2EsoM
2023,Fire in the Belly,LE SSERAFIM,2,False,False,False,True,le sserafim fire in the belly lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=lchZH43gFrk
2023,Talk Saxy,RIIZE,5,True,False,True,True,riize 'talk saxy' (official audio),riize,https://www.youtube.com/watch?v=9IQLt23f13Q
2023,Make Me Feel,EVERGLOW,0,False,False,True,True,make me feel,everglow,https://www.youtube.com/watch?v=9zMw2oVTo2M
2023,Puzzle,SF9 (에스에프나인),6,True,False,False,True,sf9 (에스에프나인) 'puzzle' official audio,jxs_bp official,https://www.youtube.com/watch?v=l9o6gXW2edE
2023,Love Colour,SF9 (에스에프나인),3,True,False,False,True,sf9 (에스에프나인) 'love colour' official audio,jxs_bp official,https://www.youtube.com/watch?v=YURBHP4gNN8
2023,Drivin' Me,소유,6,True,False,False,True,soyou (소유) 'drivin' me' official audio,jxs_bp official,https://www.youtube.com/watch?v=vf7mGF4AWGc
2023,Starry Night (with Mirani),소유,4,True,False,False,True,soyou (소유) 'starry night (feat. 미란이 (mirani))' official audio,jxs_bp official,https://www.youtube.com/watch?v=w5B8bd8Yh6Y
2023,Swan Song,LE SSERAFIM,1,False,False,False,True,le sserafim 'swan song' lyrics (르세라핌 swan song 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=rRB9cS4okis
2023,Oh Ma Ma God,EVERGLOW,6,False,False,True,True,make me feel,everglow,https://www.youtube.com/watch?v=9zMw2oVTo2M
2023,Unforgiven (feat. Nile Rodgers),LE SSERAFIM,1,False,False,False,True,le sserafim (르세라핌) 'unforgiven (feat. nile rodgers)' lyrics (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=b1Y4BJ73yU8
2023,I Am You,P1Harmony (피원하모니),6,True,False,False,True,p1harmony (피원하모니) 'i am you' official audio,jxs_bp official,https://www.youtube.com/watch?v=f3Cdng49MFs
2023,흠뻑 (Soaked),소유,3,True,False,False,True,soyou (소유) 'soaked (흠뻑)' official audio,jxs_bp official,https://www.youtube.com/watch?v=EMLuFBdbaSc
2023,Memories,RIIZE,6,True,False,False,True,riize (라이즈) 'memories' official audio,jxs_bp official,https://www.youtube.com/watch?v=GGr0gwee9bY
2023,Wash Away,최예나,2,False,False,False,True,yena wash away lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=qe-NeGcfQjc
2023,Hot Hot,Red Velvet,0,False,False,False,True,red velvet - cool hot sweet love - (color coded han|rom|eng lyrics) | by yankat,yankat,https://www.youtube.com/watch?v=60rtU3A0gUc
2023,Heartbeat Drum,P1Harmony (피원하모니),4,True,False,False,True,p1harmony (피원하모니) 'heartbeat drum' official audio,jxs_bp official,https://www.youtube.com/watch?v=I8wolxsIeYs
2023,More Than Words,P1Harmony (피원하모니),6,True,False,False,True,p1harmony (피원하모니) 'more than words' official audio,jxs_bp official,https://www.youtube.com/watch?v=HWDUOfAoQkw
2023,Hypnosis,아이브(IVE),1,False,False,False,True,[cc해석/발음] ive 'hypnosis' lyrics (아이브 섬찟 가사해석) (color coded lyrics),이개모지,https://www.youtube.com/watch?v=jc3CcfmmLhI
2023,Lips,아이브(IVE),0,False,False,False,True,ive lips lyrics (아이브 lips 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=HSMDQYa8jZU
2023,Bite Me,Enhypen,2,False,False,False,True,enhypen bite me lyrics (엔하이픈 bite me 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=a1myc1Ap7Q8
2023,ASAP,뉴진스(NewJeans),2,False,False,False,True,newjeans 'asap' lyrics (뉴진스 asap 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=8TNiY0C9x-8
2023,Not My Style,LIGHTSUM,0,True,False,True,True,lightsum(라잇썸) - 'not my style' (official audio),lightsum 라잇썸 (official youtube channel),https://www.youtube.com/watch?v=V1cstOFyP20
2023,I Don't Understand But I Luv U,세븐틴(SEVENTEEN),2,False,False,False,True,[lyrics/가사] seventeen (세븐틴) - i don't understand but i luv u [10th mini album 'fml'],seventeenlyrics,https://www.youtube.com/watch?v=IXN_siJqgRw
2023,Heroine,아이브(IVE),2,False,False,False,True,[cc해석/발음] ive 'heroine' lyrics (아이브 히로인 가사해석) (color coded lyrics),이개모지,https://www.youtube.com/watch?v=22KfNfYwp-s
2023,Come As You Are,DAY6,1,False,False,True,True,young k – come as you are (그대로 와 줘요) (color coded lyrics han | rom | eng),day6 lyrics,https://www.youtube.com/watch?v=ZFgmapgsrvM
2023,Love Again,DAY6,0,False,True,False,True,love again,baekhyun - topic,https://www.youtube.com/watch?v=gAJkUetwS4Y
2023,F*ck My Life,세븐틴(SEVENTEEN),9,False,False,False,True,seventeen (세븐틴) - 'f*ck my life' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=Aae97jxAsH4
2023,Bet on Me,ITZY,3,False,False,False,True,itzy bet on me lyrics (color coded lyrics),chaereve,https://www.youtube.com/watch?v=Ww5blaxAJz0
2023,Cherish,아이브(IVE),1,False,False,False,True,ive cherish lyrics (아이브 cherish 가사) (color coded lyrics),jendukie,https://www.youtube.com/watch?v=kI-HWw2oggM
2023,Mine,아이브(IVE),2,False,False,True,True,06. mine,ive,https://www.youtube.com/watch?v=ZlJNkflJjA4
2023,LVLY,케플러 (Kep1er),7,False,False,False,True,kep1er (케플러) - 'lvly' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=8VQrtKrA7uU
2023,Giddy (기디),케플러 (Kep1er),5,False,False,False,True,kep1er giddy lyrics (케플러 giddy 가사) (color coded lyrics),jaerasou,https://www.youtube.com/watch?v=h-dJqcciUn8
2023,Good Night,제로베이스원 (ZEROBASEONE),1,False,False,False,True,"zerobaseone 제로베이스원 "" good night "" lyrics (colorcoded/eng/kan/rom/가사)",puno autopop,https://www.youtube.com/watch?v=DSpVzVJdA5E
2023,CRUSH,제로베이스원 (ZEROBASEONE),2,False,False,False,True,"zerobaseone 제로베이스원 "" crush ( 가시) "" lyrics (colorcoded/eng/kan/rom/가사)",puno autopop,https://www.youtube.com/watch?v=2e8L77GNxpI
2023,세레나데 (Serenade),보이넥스트도어(BOYNEXTDOOR),2,False,False,False,True,boynextdoor serenade lyrics (보이넥스트도어 serenade 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=aQ72NYzNPmE
2023,One and Only,보이넥스트도어(BOYNEXTDOOR),3,False,False,False,True,boynextdoor 'one and only' lyrics (보이넥스트도어 one and only 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=eR6D62lyIYY
2023,Kidz Zone,제로베이스원 (ZEROBASEONE),9,False,False,False,True,zerobaseone (제로베이스원) - kidz zone [color coded lyrics],sywoodz,https://www.youtube.com/watch?v=ubs8OrlqDA4
2023,Ing,8TURN,5,True,False,False,True,8turn (에잇턴) 'ing' official audio,jxs_bp official,https://www.youtube.com/watch?v=Q-bOOiucMFU
2023,Heartache,8TURN,2,False,False,False,True,8turn (에잇턴) - heartache color coded lyrics (han/rom/eng),imbabey,https://www.youtube.com/watch?v=EEFYFcpA7a0
2023,Say My Name,8TURN,5,True,False,False,True,8turn (에잇턴) 'say my name' official audio,jxs_bp official,https://www.youtube.com/watch?v=S8leFHySJNY
2023,Vibe (feat. Jimin of BTS),Taeyang,5,False,False,False,True,taeyang 'vibe (feat. bts jimin)' lyrics (태양 지민 vibe 가사) (color coded lyrics),jaeguchi,https://www.youtube.com/watch?v=_oTwiOQiPts
